,DJI,HSI,OMX20,STI,FTSE,
11/09/2017,0.011838248,0.010307227,0.009759499,-1.55E-05,0.004866801,
12/09/2017,0.002783715,0.000611865,-0.000236084,0.002221467,-0.001741285,
13/09/2017,0.001775904,-0.00279811,-0.000522125,-0.001648611,-0.002840763,
14/09/2017,0.002042585,-0.00419894,-5.26E-05,-0.002917239,-0.011490692,
15/09/2017,0.002916944,0.001093465,-0.013888269,-0.003542491,-0.011015219,
18/09/2017,0.002825214,0.012585359,0.007175723,0.010010298,0.005226655,
19/09/2017,0.001765177,-0.003855466,0.00061819,-0.004916674,0.003024174,
20/09/2017,0.001866524,0.002719513,0.004338125,-0.00244568,-0.000453216,
21/09/2017,-0.00238374,-0.000621287,0.003253107,-0.00132154,-0.001107462,
22/09/2017,-0.000431218,-0.008208529,0.001026468,0.001998736,0.006413658,
25/09/2017,-0.002396644,-0.013730228,0.006925028,-0.00134863,-0.001280185,
26/09/2017,-0.000528219,0.000460615,-0.010907521,-0.001204117,-0.002132068,
27/09/2017,0.002527362,0.004692927,0.002941177,0.007478102,0.003804689,
28/09/2017,0.001810585,-0.008020887,0.004239604,-0.002788056,0.001271747,
29/09/2017,0.001066955,0.004827579,-0.003855794,-0.002242887,0.006796792,
03/10/2017,0.010504016,0.022212923,0.011399315,0.008094706,0.012850659,
04/10/2017,0.000881515,0.007284251,0.004448897,-0.00290927,-7.08E-05,
06/10/2017,0.004931247,0.002774944,-0.00453559,0.016740741,0.007376432,
09/10/2017,-0.000553439,-0.004629782,0.001049177,8.20E-05,-0.001993019,
10/10/2017,0.003053705,0.005781342,-0.001007471,-0.000793252,0.004037842,
11/10/2017,0.001847023,-0.003560457,0.006599975,-0.00263958,-0.000592297,
12/10/2017,-0.001394744,0.002443685,-0.002203838,0.006929609,0.00297342,
13/10/2017,0.001343568,0.000611218,-0.014179163,0.004838281,-0.002757111,
16/10/2017,0.003720023,0.007569493,0.011472021,0.00118937,-0.001124449,
17/10/2017,0.001762025,0.000163442,-0.005214487,0.001794925,-0.00143513,
19/10/2017,0.007174777,-0.018939447,0.00691218,0.001764722,0.00091277,
20/10/2017,0.007123666,0.011586052,0.001880177,0.001743653,2.50E-05,
23/10/2017,-0.00234624,-0.006386711,0.000832454,0.002711297,0.000162987,
24/10/2017,0.007183831,-0.005345664,-0.00730748,-0.004526919,0.000277839,
25/10/2017,-0.004802174,0.005240026,0.002208591,0.002758085,-0.010595994,
26/10/2017,0.003055921,-0.003557548,-0.00125504,0.00369247,0.005261427,
27/10/2017,0.001423103,0.008349797,0.009446326,0.008954943,0.002472147,
30/10/2017,-0.003652975,-0.003616382,0.005176455,-0.003096532,-0.002296783,
31/10/2017,0.001220123,-0.003204217,-0.000344169,-0.000559996,0.000703109,
01/11/2017,0.002468109,0.012263435,0.001300483,0.00518204,-0.00068312,
02/11/2017,0.003460962,-0.002641095,-0.009964663,-0.003281107,0.00895551,
03/11/2017,0.000974532,0.002975025,-0.010338038,0.00053528,0.000664902,
06/11/2017,0.000391886,-0.00023811,0.009443075,-0.000136011,0.000255257,
07/11/2017,0.000374196,0.013805815,-0.00968828,0.009198072,-0.006522169,
08/11/2017,0.0002601,-0.002996102,0.00507271,0.002385012,0.002207828,
09/11/2017,-0.004313539,0.00788955,-0.028838708,0.000777192,-0.006076939,
10/11/2017,-0.001694774,-0.00053727,-0.001082138,-0.001113382,-0.006852953,
13/11/2017,0.000746407,0.002101433,-0.009326045,-0.000283658,-0.002399288,
14/11/2017,-0.001290401,-0.001030612,-0.005516384,-0.005878384,-0.000102126,
15/11/2017,-0.005920694,-0.010359067,-0.00042853,-0.008980835,-0.005654505,
16/11/2017,0.008006844,0.005773947,0.013848967,-0.00816696,0.00194207,
17/11/2017,-0.00427688,0.006193315,-0.001572288,0.012219651,-0.000848014,
20/11/2017,0.003081549,0.002096158,0.003321342,0.001243912,0.001188172,
21/11/2017,0.006826725,0.018882595,-0.000375016,0.010804852,0.00295644,
22/11/2017,-0.002744416,0.006199123,-0.00071252,0.001937725,0.001035531,
24/11/2017,0.001351229,-0.004582284,-0.008998574,0.003530184,-0.001264386,
27/11/2017,0.000966967,-0.00604947,-0.007675238,-0.001683505,-0.003480003,
28/11/2017,0.010794935,-0.000179898,0.012112986,0.001741606,0.010341227,
29/11/2017,0.004352282,-0.001922952,-0.001240898,-0.000976554,-0.009033429,
30/11/2017,0.013758809,-0.015186382,0.007166502,-0.001586025,-0.009089162,
01/12/2017,-0.001680763,-0.003540165,-0.001351735,0.00464909,-0.003579681,
04/12/2017,0.002409541,0.002200215,-0.005801348,-0.003214284,0.005257639,
05/12/2017,-0.004514475,-0.010192379,-0.012311844,-0.000119246,-0.001563653,
06/12/2017,-0.00164436,-0.021659371,0.010624543,-0.011952852,0.002797895,
07/12/2017,0.002919228,0.002773495,0.001596769,-0.002673408,-0.003720036,
08/12/2017,0.004848408,0.011824586,0.010003094,0.010715258,0.009950407,
11/12/2017,0.00233495,0.011299112,0.002449164,0.010402282,0.008017874,
12/12/2017,0.004858747,-0.005935352,0.006474676,0.001469826,0.006277205,
13/12/2017,0.003284914,0.014762408,-0.002835743,0.0009316,-0.000520457,
14/12/2017,-0.003127575,-0.001908596,0.002330101,-0.00955609,-0.006476417,
15/12/2017,0.00582094,-0.010972197,-0.011771137,-0.00549856,0.005683492,
18/12/2017,0.005681723,0.006988117,0.015609344,-0.000620631,0.006180427,
19/12/2017,-0.001511972,0.006972097,-0.002808124,-0.003035509,0.000938721,
20/12/2017,-0.001135481,-0.0006692,-0.002461698,-0.002823805,-0.002504265,
21/12/2017,0.002247448,0.004538144,0.006561674,-0.003641518,0.010412097,
22/12/2017,-0.001139782,0.007157542,0.003304736,0.000939683,-0.001489433,
27/12/2017,0.000817439,0.000664124,0.001501488,0.001758792,0.003683401,
28/12/2017,0.002548119,0.008948727,-0.00255198,0.002188265,0.000288143,
29/12/2017,-0.004774008,0.001854713,-0.000373679,0.001123196,0.008477141,
02/01/2018,0.00423051,0.019729781,0.001587658,0.008013834,-0.005174377,
03/01/2018,0.003966837,0.001494525,0.005097307,0.009857098,0.003004305,
04/01/2018,0.006098033,0.005727173,-8.40E-05,0.010589523,0.003224434,
05/01/2018,0.008764911,0.002539679,0.008243223,-0.003350211,0.003675133,
08/01/2018,-0.000509137,0.002751072,0.007809277,0.006492797,-0.003593221,
09/01/2018,0.004057716,0.003614228,0.002531714,0.003544213,0.004473442,
10/01/2018,-0.000656597,0.002007245,-0.004718635,-0.001192318,0.002259985,
11/01/2018,0.008071645,0.001500785,-0.008430144,-0.002209543,0.001860487,
12/01/2018,0.008893331,0.009343945,-0.0067491,0.002240789,0.002019927,
16/01/2018,-0.000400347,0.015547725,0.003301597,0.008386689,-0.002923321,
17/01/2018,0.012437021,0.002462429,0.004863316,-0.002340627,-0.003940144,
18/01/2018,-0.003753529,0.004321955,-0.00190367,-0.00583305,-0.003172305,
19/01/2018,0.002070014,0.004130374,0.010678081,0.008215927,0.003865339,
22/01/2018,0.005465034,0.004285347,0.002070831,0.005356912,-0.001987073,
23/01/2018,-0.000144472,0.016450346,0.002182276,0.006325503,0.002121572,
24/01/2018,0.001574927,0.000849606,-0.006571885,0.004765802,-0.011498967,
25/01/2018,0.005344102,-0.009273819,-0.015032906,-0.010198004,-0.003616037,
26/01/2018,0.008448142,0.015185852,0.008952894,-0.001535066,0.006504846,
29/01/2018,-0.006680915,-0.005663268,-0.002597549,0.002779875,0.000781376,
30/01/2018,-0.013808767,-0.010967841,-0.008714369,-0.007951419,-0.010950743,
31/01/2018,0.002776523,0.00854977,-0.008814557,-0.004165067,-0.007199117,
01/02/2018,0.001426132,-0.007483093,-0.031321446,0.003739473,-0.005745461,
02/02/2018,-0.025752085,-0.001235672,-0.017509096,-0.004920139,-0.006289742,
05/02/2018,-0.047142666,-0.010997073,-9.76E-05,-0.013372985,-0.014676538,
06/02/2018,0.02302307,-0.052519491,-0.01765779,-0.02222375,-0.026746703,
07/02/2018,-0.000779701,-0.008937228,0.017442226,-0.006659671,0.019143082,
08/02/2018,-0.042377798,0.004214605,-0.008016329,0.009450529,-0.015049915,
09/02/2018,0.013753514,-0.031485944,-0.002297585,-0.011382194,-0.010972949,
12/02/2018,0.016821634,-0.001620906,0.021049712,0.00228919,0.011860955,
13/02/2018,0.001591259,0.012813173,-0.009528966,0.008849993,-0.001261661,
14/02/2018,0.010216922,0.022404004,0.009868185,-0.003581736,0.00639186,
15/02/2018,0.012252518,0.019465809,0.00614863,0.011875046,0.002884244,
20/02/2018,-0.009393839,-0.007801416,0.010022616,0.00954337,0.001651944,
21/02/2018,-0.006710775,0.017920561,0.002791601,0.011354723,0.004790947,
22/02/2018,0.006619755,-0.014943488,0.012926269,-0.007929015,-0.004015295,
23/02/2018,0.013825212,0.009689171,0.008378892,0.012749258,-0.001100772,
26/02/2018,0.015652712,0.007374435,0.010129225,0.006384498,0.00621589,
27/02/2018,-0.011707698,-0.007326782,-0.012563589,-0.004357244,-0.00097889,
28/02/2018,-0.015100983,-0.013650733,-0.005654313,-0.0063613,-0.006964106,
01/03/2018,-0.016931665,0.006448021,-0.014978831,-0.001163289,-0.007812205,
02/03/2018,-0.002886037,-0.014954593,-0.015525388,-0.00990992,-0.014845341,
05/03/2018,0.013628176,-0.02305582,0.003501055,-0.011735062,0.006497133,
06/03/2018,0.000376383,0.020675232,0.000543993,0.015384408,0.004313937,
07/03/2018,-0.003331479,-0.010338493,0.002405794,-0.011877517,0.001551297,
08/03/2018,0.003776868,0.015040191,0.010955961,0.008584512,0.006322425,
09/03/2018,0.017540654,0.011084816,-0.000556809,0.001472866,0.002949124,
12/03/2018,-0.006221055,0.019112735,0.002113908,0.015548809,-0.001351667,
13/03/2018,-0.006838046,0.000225332,-0.008527345,0.003817358,-0.010586925,
14/03/2018,-0.010003418,-0.005280766,-0.002942386,-0.00403771,-0.000852214,
15/03/2018,0.004655804,0.003369217,0.005489385,-0.006144151,0.000990359,
16/03/2018,0.002924439,-0.001241374,-0.003335445,-0.001590357,0.003408765,
19/03/2018,-0.013543949,0.000374192,-0.003005541,-0.003951261,-0.017063558,
20/03/2018,0.004717003,0.001147094,-0.000549367,0.004284335,0.002600679,
21/03/2018,-0.001819969,-0.004301164,0.000654427,-0.00062069,-0.003163102,
22/03/2018,-0.029788973,-0.010993689,-0.015446445,-0.005643714,-0.012348504,
23/03/2018,-0.017885684,-0.024822251,-0.001139909,-0.020247308,-0.004417236,
26/03/2018,0.028047984,0.007870157,-0.005559238,-0.002613462,-0.004815726,
27/03/2018,-0.014352702,0.007892495,0.002626986,0.007849061,0.016049235,
28/03/2018,-0.000389692,-0.025268819,0.007826493,-0.016584643,0.006351255,
03/04/2018,0.007725022,0.005234667,-0.003610752,0.008644735,-0.002029475,
04/04/2018,0.009563175,-0.022159145,-0.016762146,-0.021461609,0.000505455,
06/04/2018,-0.013757655,0.010991689,0.016661427,0.030316969,0.021048805,
09/04/2018,0.001934345,0.012805604,0.005282062,0.002164685,0.001545664,
10/04/2018,0.01772809,0.016377458,0.006195834,0.004748185,0.009957229,
11/04/2018,-0.00899411,0.005483698,-0.013263851,0.003852504,-0.001322775,
12/04/2018,0.012064258,-0.002152312,0.002919794,-0.003209389,0.000164632,
13/04/2018,-0.005032652,-0.000743028,-0.006173374,0.009380391,0.000857237,
16/04/2018,0.008701629,-0.016124629,-0.001563724,-0.001174539,-0.009177392,
17/04/2018,0.008654343,-0.008375238,0.007407084,0.000288762,0.003862441,
18/04/2018,-0.001556827,0.007340912,2.24E-05,0.016899447,0.012553568,
19/04/2018,-0.003366575,0.01390976,-0.006833198,0.011433008,0.001581343,
20/04/2018,-0.008221455,-0.009492148,-0.003256577,-0.007069079,0.005341098,
23/04/2018,-0.000582801,-0.005403759,0.003731686,0.001722374,0.004158651,
24/04/2018,-0.017517742,0.012541993,0.002653191,0.001401432,0.003579027,
25/04/2018,0.002481785,-0.010107298,-0.011621793,-0.004627716,-0.006224667,
26/04/2018,0.009854679,-0.010622975,0.011720019,0.000563181,0.005689108,
30/04/2018,-0.006566582,0.026335654,0.000945904,0.012224625,0.011770715,
02/05/2018,-0.009905537,-0.002748801,0.025601873,0.000373485,0.004504343,
03/05/2018,0.000215821,-0.013451333,-0.006768944,-0.01101394,-0.005384142,
04/05/2018,0.013793204,-0.012844494,-0.002764029,-0.00851002,0.00855301,
08/05/2018,0.004018885,0.015790663,0.024299824,-0.000623541,-0.000183598,
09/05/2018,0.007456732,0.004375862,-0.004259946,0.001514445,0.012709788,
14/05/2018,0.01443627,0.032379923,0.013080894,0.003915066,0.006304437,
15/05/2018,-0.007781341,-0.012411412,-0.018461229,-0.006259621,0.001553911,
16/05/2018,0.002527313,-0.001343672,0.002620191,-0.002030176,0.001452372,
17/05/2018,-0.002220801,-0.005416408,0.000148579,0.001049533,0.006928284,
18/05/2018,4.46E-05,0.003412163,-0.004644561,-0.002120003,-0.001179141,
23/05/2018,0.006924074,-0.012388686,0.000959624,-0.009394365,0.001239751,
24/05/2018,-0.003020263,0.003085664,-0.010503324,0.009295189,-0.009248547,
25/05/2018,-0.002367161,-0.005619391,0.003817953,-0.004456033,0.001752999,
30/05/2018,-0.003452416,-0.017520491,-0.019278969,-0.019916774,-0.005280674,
31/05/2018,-0.010265766,0.01360674,0.003248847,-0.00458956,-0.001480073,
01/06/2018,0.008944624,0.000798865,0.013096129,-0.000195458,0.003065542,
04/06/2018,0.007218418,0.016427843,-0.002147755,0.011594055,0.005117698,
06/06/2018,0.013319013,0.008388493,-0.00948965,9.52E-05,-0.003742029,
07/06/2018,0.003771516,0.008077884,-0.008137746,0.001518538,-0.00103394,
08/06/2018,0.002971649,-0.017750187,-0.00811164,-0.010626127,-0.003033342,
11/06/2018,0.000228432,0.003401704,0.003769887,0.001546948,0.007311249,
12/06/2018,-6.25E-05,0.001266272,-0.001430159,-0.003201223,-0.004354872,
13/06/2018,-0.004731866,-0.012224669,0.00449987,-0.011191347,-1.26E-05,
14/06/2018,-0.001027831,-0.00931842,0.008803794,-0.010602775,0.008025891,
19/06/2018,-0.019051824,-0.032453099,-0.013750251,-0.01663581,-0.021074215,
20/06/2018,-0.00171864,0.007708062,0.00807756,0.004397604,0.003093575,
21/06/2018,-0.007984544,-0.013565387,0.005696595,-0.004806612,-0.009347097,
22/06/2018,0.00486056,0.001454769,0.004684067,-0.00382549,0.01651429,
25/06/2018,-0.013437291,-0.0129439,-0.007039985,-0.008112148,-0.022701167,
26/06/2018,0.001248933,-0.002765774,-0.015642137,0.0061238,0.003733002,
27/06/2018,-0.006839315,-0.018349972,0.001441938,-0.007987018,0.011051417,
28/06/2018,0.00407392,0.004962231,-0.01199264,0.000859906,-0.000795952,
29/06/2018,0.002283609,0.015936652,0.010846867,0.003410834,0.002793153,
03/07/2018,-0.003987473,-0.014244942,0.005942785,-0.010085256,-0.005729661,
05/07/2018,0.007497098,-0.012815088,-0.001846974,0.006410387,0.001306219,
06/07/2018,0.004086679,0.004726926,0.006274055,-0.020126196,0.001902118,
09/07/2018,0.013004027,0.01308275,0.007628115,0.011525458,0.009185225,
10/07/2018,0.005757775,-0.000217881,0.012542397,0.014149214,0.00052661,
11/07/2018,-0.008835793,-0.013003671,-0.006769268,-0.00789408,-0.013096433,
12/07/2018,0.009045285,0.005956436,0.012874268,0.001208842,0.007790055,
13/07/2018,0.003785055,0.001565091,0.000964286,0.00225383,0.001376268,
16/07/2018,0.001795194,0.000498378,-0.002220404,-0.00848901,-0.008047672,
17/07/2018,0.002213153,-0.012622577,0.009521234,0.002116671,0.003398585,
18/07/2018,0.003155865,-0.002282808,-0.003128913,0.000265426,0.006527972,
19/07/2018,-0.005363607,-0.003797021,0.000379663,0.011377706,0.00100176,
20/07/2018,-0.000254325,0.007597394,0.008259286,0.006159331,-0.000673957,
23/07/2018,-0.000552162,0.001120385,-0.00080744,-0.001250087,-0.003000377,
24/07/2018,0.007861156,0.014282019,0.008502291,-0.000321877,0.006933145,
25/07/2018,0.006797165,0.008972427,0.001047995,0.010327187,-0.00661022,
26/07/2018,0.004435081,-0.004844206,0.013794154,0.000531897,0.000641176,
27/07/2018,-0.002982063,0.000803676,-0.003311424,-0.001088136,0.004964372,
30/07/2018,-0.005682767,-0.002473175,-0.004879608,-0.005376868,-5.95E-05,
31/07/2018,0.004272437,-0.005238327,-0.009157105,0.00383281,0.006202402,
01/08/2018,-0.00320663,-0.00851214,0.000855779,0.002737338,-0.012446963,
02/08/2018,-0.000302488,-0.022342439,-0.001511208,-0.012888541,-0.010110777,
03/08/2018,0.005372251,-0.001380733,0.004019465,-0.006285077,0.010918802,
06/08/2018,0.001553952,0.005162196,-0.004207259,0.005986826,0.000610654,
07/08/2018,0.004957011,0.01531444,-0.002711689,0.01650066,0.007112984,
08/08/2018,-0.001763566,0.003895566,-0.026495153,-0.003977961,0.007507279,
10/08/2018,-0.01063382,0.000263725,0.003810128,-0.012693167,-0.014199225,
13/08/2018,-0.004967854,-0.015276519,0.008137863,-0.012079557,-0.003207978,
14/08/2018,0.004445377,-0.006595163,0.008086974,-0.000761381,-0.004038962,
15/08/2018,-0.00545,-0.015590989,-0.012892968,-0.002701874,-0.015059638,
16/08/2018,0.015627845,-0.00821449,0.008497121,-0.006884864,0.007772481,
17/08/2018,0.004317591,0.004173925,-0.003189714,-0.000775535,0.000292004,
20/08/2018,0.003475449,0.014034165,0.007838054,-0.001474864,0.004313855,
21/08/2018,0.002466086,0.005592345,0.006086878,-0.001505168,-0.00337362,
23/08/2018,-0.006422403,0.001356421,0.001620543,0.015504715,-0.000327524,
24/08/2018,0.005184862,-0.004276423,0.004040102,-0.011416069,0.001885217,
28/08/2018,0.010555154,0.024267798,0.008295793,0.010695786,0.005229572,
29/08/2018,0.002320443,0.00228368,0.000681475,-0.001118391,-0.007115699,
30/08/2018,-0.005282729,-0.008921509,0.000141725,-0.005626294,-0.006257358,
31/08/2018,-0.000850966,-0.009830132,-0.00613196,-0.003801719,-0.011186985,
04/09/2018,-0.000475394,0.003035703,-0.011798724,-0.000924659,0.003416755,
05/09/2018,0.000867033,-0.026424106,-0.017257745,-0.017035684,-0.010050716,
06/09/2018,0.000803684,-0.009923969,0.001473569,-0.002725268,-0.008749145,
07/09/2018,-0.003056397,-5.00E-05,0.000442442,-0.004234273,-0.00565367,
10/09/2018,-0.002297132,-0.013438191,0.000634204,-0.004306748,0.000220242,
11/09/2018,0.004398429,-0.007197788,-0.006019151,-0.003534043,-0.000791566,
12/09/2018,0.001072467,-0.00293779,0.005587043,0.00472849,0.005459798,
13/09/2018,0.005640836,0.025093367,-0.00371776,0.002276063,-0.004356585,
14/09/2018,0.000331893,0.010015387,-0.00660654,0.009422954,0.003081627,
17/09/2018,-0.003545012,-0.013042045,-0.00864114,-0.006352733,-0.000266399,
18/09/2018,0.007067167,0.005620785,0.001668912,-0.000655974,-0.000255664,
19/09/2018,0.006032012,0.011844439,-0.004435061,0.011789412,0.00422211,
20/09/2018,0.009468836,0.002561719,0.005451709,0.001214409,0.004926122,
21/09/2018,0.003240416,0.017171602,0.003809665,0.011644195,0.016545101,
24/09/2018,-0.006807853,-0.016381455,-0.006933441,0.000459853,-0.004257006,
26/09/2018,-0.006677184,0.011478849,0.007550445,0.006175057,0.007091377,
27/09/2018,0.002069134,-0.003644714,-0.003040973,-0.000877171,0.00450982,
28/09/2018,0.000694741,0.002625029,-0.001135883,0.006403536,-0.004681545,
02/10/2018,0.011858909,-0.0241163,0.000470131,-0.004430981,-0.004758828,
03/10/2018,0.002031547,-0.001295519,-0.002532719,0.007603665,0.004769445,
04/10/2018,-0.007516801,-0.017402985,-0.045869495,-0.011020285,-0.012317141,
05/10/2018,-0.006799158,-0.001928701,-0.000726166,-0.006768762,-0.013544879,
08/10/2018,0.001501271,-0.014021983,-0.023589693,-0.008868447,-0.011711392,
09/10/2018,-0.002124473,-0.001132591,-0.003538195,-0.004678611,0.000589281,
10/10/2018,-0.031978454,0.000769966,-0.019867757,-0.011152721,-0.012771945,
11/10/2018,-0.021556015,-0.036020609,-0.009256198,-0.02722025,-0.019617434,
12/10/2018,0.011396832,0.02095798,0.015004819,0.00712168,-0.001573093,
15/10/2018,-0.003535661,-0.013910624,-0.002790094,-0.007587761,0.004749678,
16/10/2018,0.021465239,0.000675738,0.020799536,-0.003835354,0.004284387,
18/10/2018,-0.016373457,-0.000302847,0.012673366,0.011586013,-0.004602055,
19/10/2018,0.002553523,0.004188892,-0.007948295,-0.002335223,0.003240757,
22/10/2018,-0.005001092,0.022886241,-0.004768872,0.005064687,-0.000993452,
23/10/2018,-0.004988546,-0.031327016,-0.027129958,-0.015278268,-0.012513781,
24/10/2018,-0.024431695,-0.003825183,0.003933792,0.000227592,0.001115874,
25/10/2018,0.016185691,-0.010163243,-0.015360405,-0.006365697,0.005887882,
26/10/2018,-0.011927865,-0.011137446,-0.00342965,-0.013641299,-0.009257661,
29/10/2018,-0.009989167,0.003812265,0.023167522,0.003198089,0.01242533,
30/10/2018,0.017508102,-0.009170961,-0.004700881,-0.005073994,0.001355581,
31/10/2018,0.009646578,0.015905036,0.014121863,0.01749345,0.01302669,
01/11/2018,0.010495231,0.017315802,0.012900255,0.013833254,-0.00188835,
02/11/2018,-0.004339958,0.041250609,0.004125778,0.017982625,-0.002890434,
05/11/2018,0.007524691,-0.021059619,-0.011320328,-0.018057771,0.001369363,
07/11/2018,0.027831948,0.008190963,0.021950768,0.001547508,0.001889855,
08/11/2018,0.000416894,0.003056017,0.009120321,0.009054068,0.003282001,
09/11/2018,-0.007739506,-0.024149518,0.001436806,-0.004948796,-0.004961546,
12/11/2018,-0.023440305,0.001220257,-0.002452492,-0.003195515,-0.007381826,
13/11/2018,-0.003974105,0.006210491,-0.010968068,-0.004753552,9.62E-05,
14/11/2018,-0.008179729,-0.005381831,0.001867138,-0.003414915,-0.002834829,
15/11/2018,0.008289664,0.017347009,-0.022637107,0.003719427,0.000599861,
16/11/2018,0.004889253,0.003067312,0.005848454,0.009472011,-0.003434745,
19/11/2018,-0.015696351,0.007172254,0.002257299,-0.006027338,-0.001853395,
20/11/2018,-0.022303536,-0.020366005,-0.016732307,-0.012501681,-0.007595785,
21/11/2018,-3.88E-05,0.005061791,0.00350735,0.003844611,0.014618064,
23/11/2018,-0.007332663,-0.001687504,0.016886066,0.004544313,-0.013907411,
26/11/2018,0.014482623,0.017150206,0.020309531,0.013306693,0.011887282,
27/11/2018,0.004393246,-0.00167792,-0.008364089,-0.000963812,-0.002725567,
28/11/2018,0.024652785,0.013226758,-0.002272322,0.001319347,-0.001758119,
29/11/2018,-0.001088519,-0.00871507,0.000209449,0.004822767,0.0049025,
30/11/2018,0.007847129,0.002104319,0.002563087,0.002624037,-0.008375634,
03/12/2018,0.01121283,0.025157044,6.57E-06,0.023148573,0.011703947,
04/12/2018,-0.0314403,0.002880106,0.003161739,-0.007181071,-0.005630193,
06/12/2018,-0.003177617,-0.041343429,-0.022242676,-0.016638111,-0.046445619,
07/12/2018,-0.022650153,-0.003547294,0.014118421,-0.001413283,0.010986646,
10/12/2018,0.001405778,-0.012018794,-0.01024681,-0.012510756,-0.00838088,
11/12/2018,-0.0021734,0.000748777,0.008718326,-0.00429244,0.012625214,
12/12/2018,0.00642315,0.015976204,0.004581808,0.013219292,0.01070404,
13/12/2018,0.002854408,0.012811149,0.008346557,0.003571047,-0.000390974,
14/12/2018,-0.02040728,-0.016327501,0.001713195,-0.010985588,-0.004712518,
17/12/2018,-0.02128354,-0.000261006,-0.010610812,0.012004008,-0.0105626,
18/12/2018,0.003497244,-0.010548007,-0.007326983,-0.022310127,-0.010635806,
19/12/2018,-0.014978301,0.001979117,-0.009262298,0.004295417,0.009556959,
20/12/2018,-0.020097165,-0.009394712,-0.011933438,-0.002628793,-0.008014075,
21/12/2018,-0.018286521,0.005056364,-0.0076139,-0.001502462,0.00137582,
27/12/2018,0.030427216,-0.01071756,-0.016253146,-0.000426875,-0.020517904,
28/12/2018,-0.003308,0.000993271,0.014533488,0.002850037,0.022420448,
02/01/2019,0.012232086,-0.014766865,0.012563615,-0.004773232,3.88E-05,
03/01/2019,-0.028678187,-0.002629362,-0.00164906,-0.008595885,-0.006192827,
04/01/2019,0.032394639,0.022161715,0.020231715,0.015266818,0.021398501,
07/01/2019,0.004181134,0.008148625,0.005795078,0.014141679,-0.003888628,
08/01/2019,0.010824611,0.001537386,0.008659388,0.006469936,0.007418908,
09/01/2019,0.003846432,0.022427192,0.006142426,0.011186216,0.006541989,
10/01/2019,0.005129211,0.002231251,-0.006498484,0.00802328,0.005233795,
11/01/2019,-0.000248631,0.005483885,1.62E-05,0.004744484,-0.003563036,
14/01/2019,-0.0035951,-0.013931532,-0.021248405,-0.00790637,-0.009171089,
15/01/2019,0.006492896,0.020026034,0.006914383,0.012164716,0.005817961,
16/01/2019,0.005865762,0.002672877,0.004675395,0.005219366,-0.004701361,
17/01/2019,0.006708371,-0.005459432,0.005493204,-0.004553398,-0.004053969,
18/01/2019,0.013703217,0.012449637,0.009135355,0.003075119,0.019330635,
22/01/2019,-0.012293573,-0.003155858,0.000804379,-0.009858192,-0.009652833,
23/01/2019,0.006988214,0.000101826,-0.00474669,-0.006788402,-0.008513437,
24/01/2019,-0.000910903,0.004167075,-0.003903191,0.006168046,-0.003502706,
25/01/2019,0.00746421,0.016391247,-0.0097465,0.003603957,-0.001428303,
28/01/2019,-0.008483748,0.000281797,-0.004014162,-0.00085914,-0.00916434,
29/01/2019,0.002107005,-0.0016433,0.007643167,-0.003698031,0.012786439,
30/01/2019,0.017538745,0.004029763,0.004836793,-0.004184179,0.015636162,
31/01/2019,-0.00060736,0.010780649,-0.006313723,0.004961869,0.003914306,
01/02/2019,0.002565212,-0.000419879,0.025333442,-0.000467169,0.007344629,
04/02/2019,0.006976935,0.002126932,-0.006584611,-0.001292906,0.001978626,
08/02/2019,-0.005284847,-0.001569279,0.006690224,0.005473975,0.005253758,
11/02/2019,-0.002122325,0.007042976,0.010950994,0.001320161,0.008158967,
12/02/2019,0.014765214,0.000976291,0.010570596,-0.001598147,0.000564982,
13/02/2019,0.004610921,0.011514728,-0.000482695,0.013534349,0.008057192,
14/02/2019,-0.004075037,-0.002302492,0.008196042,0.002582362,0.000857199,
15/02/2019,0.017297072,-0.018860234,0.005829016,-0.004133752,0.005496268,
19/02/2019,0.000311692,0.011662203,-0.00762077,0.006172764,-0.007977884,
20/02/2019,0.002435182,0.01007795,0.005404494,0.005683554,0.006863984,
21/02/2019,-0.004007728,0.004055377,-0.002307954,-0.000143374,-0.008506872,
22/02/2019,0.006984134,0.006488874,0.002468385,-0.002446621,0.001563743,
25/02/2019,0.002307718,0.004950197,0.001698282,0.000748978,0.00071569,
26/02/2019,-0.001302803,-0.006486619,0.003785344,-0.003272113,-0.004552145,
27/02/2019,-0.002798568,-0.000508261,-0.00447268,-0.003575118,-0.006160137,
28/02/2019,-0.002665128,-0.004330331,0.000966381,-0.011552558,-0.004579432,
01/03/2019,0.004247776,0.006231682,0.006486298,0.002396983,0.004512795,
04/03/2019,-0.007972547,0.005103543,0.003374218,0.009481673,0.003885414,
05/03/2019,-0.000504342,6.94E-05,0.004325194,-0.005245843,0.006849907,
06/03/2019,-0.005173661,0.002620727,-0.006261753,-0.003478448,0.001748755,
07/03/2019,-0.00782966,-0.008929951,0.00097269,0.002058175,-0.0053579,
08/03/2019,-0.000902769,-0.019332319,-0.001794231,-0.010461782,-0.007466944,
11/03/2019,0.007852565,0.009690598,0.002031218,-0.001393392,0.003697576,
12/03/2019,-0.003758034,0.01454361,0.004382561,0.006505667,0.002874354,
13/03/2019,0.005783467,-0.003929446,0.006152252,-0.005199892,0.001123436,
14/03/2019,0.000274319,0.001524138,0.007177833,0.000728864,0.003658585,
